TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO,is_high_amount,terminal_fraud_history_28d,is_unusual_for_customer
18517,2018-04-02 20:07:26,1565,4443,23.92,158846,1,0,0,False,0,0
18518,2018-04-02 20:07:29,4065,7929,66.16,158849,1,0,0,False,0,0
18519,2018-04-02 20:07:44,4683,28,5.4,158864,1,0,0,False,0,0
18520,2018-04-02 20:08:00,3767,1769,5.82,158880,1,0,0,False,0,0
18521,2018-04-02 20:08:32,3346,1657,115.8,158912,1,0,0,False,0,0
18522,2018-04-02 20:08:54,55,1483,35.75,158934,1,0,0,False,0,0
18523,2018-04-02 20:09:30,2102,4578,63.16,158970,1,0,0,False,0,0
18524,2018-04-02 20:09:32,4712,6457,7.69,158972,1,0,0,False,0,0
18525,2018-04-02 20:09:34,526,1997,35.13,158974,1,0,0,False,0,0
18526,2018-04-02 20:10:02,1615,52,45.56,159002,1,0,0,False,0,1
18527,2018-04-02 20:10:09,3214,3781,66.66,159009,1,0,0,False,0,0
18528,2018-04-02 20:10:15,2113,4175,15.33,159015,1,0,0,False,0,0
18529,2018-04-02 20:10:34,757,6742,56.14,159034,1,0,0,False,0,0
18530,2018-04-02 20:10:39,2554,2322,31.44,159039,1,0,0,False,0,0
18531,2018-04-02 20:10:44,4793,243,50.16,159044,1,0,0,False,0,0
18532,2018-04-02 20:11:07,1259,7901,17.38,159067,1,0,0,False,0,0
18533,2018-04-02 20:11:14,3986,2349,101.53,159074,1,0,0,False,0,0
18534,2018-04-02 20:11:23,2194,5517,107.69,159083,1,0,0,False,0,0
18535,2018-04-02 20:11:55,2506,5269,36.72,159115,1,0,0,False,0,0
18536,2018-04-02 20:11:57,229,2472,34.05,159117,1,0,0,False,0,0
18537,2018-04-02 20:12:18,4964,7449,67.6,159138,1,0,0,False,0,1
18538,2018-04-02 20:13:29,3864,6963,1.43,159209,1,0,0,False,0,0
18539,2018-04-02 20:13:49,441,4210,51.56,159229,1,0,0,False,0,0
18540,2018-04-02 20:13:51,777,8186,46.79,159231,1,0,0,False,0,0
18541,2018-04-02 20:14:00,3431,4157,76.68,159240,1,0,0,False,0,0
18542,2018-04-02 20:14:01,2448,1333,63.06,159241,1,0,0,False,0,1
18543,2018-04-02 20:14:06,4754,7515,107.29,159246,1,0,0,False,0,0
18544,2018-04-02 20:14:15,2016,1515,45.25,159255,1,0,0,False,0,0
18545,2018-04-02 20:15:04,273,4634,7.54,159304,1,0,0,False,0,0
18546,2018-04-02 20:15:15,1601,2253,14.63,159315,1,0,0,False,0,0
18547,2018-04-02 20:15:26,3272,2867,14.46,159326,1,0,0,False,0,0
18548,2018-04-02 20:15:43,4086,4684,11.98,159343,1,0,0,False,0,0
18549,2018-04-02 20:16:03,3250,9380,31.48,159363,1,0,0,False,0,0
18550,2018-04-02 20:16:12,2535,6781,71.02,159372,1,0,0,False,0,0
18551,2018-04-02 20:16:17,2129,7487,14.99,159377,1,0,0,False,0,0
18552,2018-04-02 20:16:25,3937,2617,118.05,159385,1,0,0,False,0,0
18553,2018-04-02 20:16:30,2049,4710,18.54,159390,1,0,0,False,0,0
18554,2018-04-02 20:16:39,382,8700,24.1,159399,1,0,0,False,0,0
18555,2018-04-02 20:18:22,2882,9382,54.61,159502,1,0,0,False,0,0
18556,2018-04-02 20:18:43,1656,4284,30.22,159523,1,0,0,False,0,0
18557,2018-04-02 20:18:57,3053,672,12.08,159537,1,0,0,False,0,0
18558,2018-04-02 20:19:10,2633,39,29.32,159550,1,0,0,False,0,1
18559,2018-04-02 20:19:38,293,2192,117.14,159578,1,0,0,False,0,0
18560,2018-04-02 20:19:56,3616,5363,81.88,159596,1,0,0,False,0,0
18561,2018-04-02 20:20:05,4304,1126,9.28,159605,1,0,0,False,0,0
18562,2018-04-02 20:20:17,2856,1251,33.77,159617,1,0,0,False,0,0
18563,2018-04-02 20:20:29,4095,9307,77.33,159629,1,0,0,False,0,0
18564,2018-04-02 20:21:07,2697,4616,62.11,159667,1,0,0,False,0,0
18565,2018-04-02 20:22:50,1085,4216,52.82,159770,1,0,0,False,0,0
18566,2018-04-02 20:22:54,3892,4914,58.2,159774,1,0,0,False,0,0
18567,2018-04-02 20:23:16,3063,2316,14.19,159796,1,0,0,False,0,0
18568,2018-04-02 20:23:21,4656,855,19.09,159801,1,0,0,False,0,0
18569,2018-04-02 20:23:38,2117,6689,78.98,159818,1,0,0,False,0,0
18570,2018-04-02 20:23:57,1321,3116,60.38,159837,1,0,0,False,0,0
18571,2018-04-02 20:24:12,4232,3374,46.44,159852,1,0,0,False,0,0
18572,2018-04-02 20:24:47,0,3457,51.89,159887,1,0,0,False,0,0
18573,2018-04-02 20:24:55,3561,5398,12.77,159895,1,0,0,False,0,1
18574,2018-04-02 20:25:05,791,3147,91.24,159905,1,0,0,False,0,0
18575,2018-04-02 20:25:31,3493,1458,19.47,159931,1,0,0,False,0,0
18576,2018-04-02 20:25:42,2285,5955,31.3,159942,1,0,0,False,0,0
18577,2018-04-02 20:25:51,2906,6975,66.28,159951,1,0,0,False,0,0
18578,2018-04-02 20:26:11,4602,9032,4.75,159971,1,0,0,False,0,0
18579,2018-04-02 20:26:21,3832,8396,37.44,159981,1,0,0,False,0,0
18580,2018-04-02 20:27:10,4745,3108,53.88,160030,1,0,0,False,0,0
18581,2018-04-02 20:27:12,2586,6416,8.99,160032,1,0,0,False,0,0
18582,2018-04-02 20:27:16,4017,3990,30.8,160036,1,0,0,False,0,1
18583,2018-04-02 20:28:11,4349,5601,106.33,160091,1,0,0,False,0,0
18584,2018-04-02 20:28:28,1086,5706,74.16,160108,1,0,0,False,0,0
18585,2018-04-02 20:28:50,3824,6691,121.25,160130,1,0,0,False,0,0
18586,2018-04-02 20:28:55,1564,1597,31.17,160135,1,0,0,False,0,0
18587,2018-04-02 20:28:58,3452,1664,7.59,160138,1,0,0,False,0,0
18588,2018-04-02 20:28:58,2976,9108,70.63,160138,1,0,0,False,0,0
18589,2018-04-02 20:29:15,3146,4680,17.81,160155,1,0,0,False,0,0
18590,2018-04-02 20:29:18,1106,3374,19.66,160158,1,0,0,False,0,0
18591,2018-04-02 20:29:43,216,9063,13.99,160183,1,0,0,False,0,0
18592,2018-04-02 20:30:12,2824,2530,153.95,160212,1,0,0,False,0,0
18593,2018-04-02 20:30:25,1451,4936,113.86,160225,1,0,0,False,0,0
18594,2018-04-02 20:30:44,363,9222,29.19,160244,1,0,0,False,0,0
18595,2018-04-02 20:30:52,2632,7772,19.82,160252,1,0,0,False,0,1
18596,2018-04-02 20:31:05,2311,3869,12.89,160265,1,0,0,False,0,0
18597,2018-04-02 20:31:39,336,2714,24.27,160299,1,0,0,False,0,0
18598,2018-04-02 20:31:55,2592,476,49.79,160315,1,0,0,False,0,0
18599,2018-04-02 20:32:27,183,3273,39.7,160347,1,0,0,False,0,0
18600,2018-04-02 20:33:07,2213,7135,68.23,160387,1,0,0,False,0,0
18601,2018-04-02 20:33:16,865,4581,36.91,160396,1,0,0,False,0,0
18602,2018-04-02 20:33:58,1839,896,12.49,160438,1,0,0,False,0,0
18603,2018-04-02 20:34:04,1050,6639,26.03,160444,1,0,0,False,0,1
18604,2018-04-02 20:34:06,416,8894,15.83,160446,1,0,0,False,0,0
18605,2018-04-02 20:34:12,2922,3707,56.66,160452,1,0,0,False,0,0
18606,2018-04-02 20:34:19,3873,9305,79.26,160459,1,0,0,False,0,1
18607,2018-04-02 20:34:46,4789,7546,37.13,160486,1,0,0,False,0,0
18608,2018-04-02 20:35:12,1083,2011,89.12,160512,1,0,0,False,0,0
18609,2018-04-02 20:35:14,2527,1770,33.38,160514,1,0,0,False,0,0
18610,2018-04-02 20:35:30,31,6921,3.14,160530,1,0,0,False,0,0
18611,2018-04-02 20:35:54,1316,3317,34.42,160554,1,0,0,False,0,0
18612,2018-04-02 20:36:40,4684,9245,32.24,160600,1,0,0,False,0,0
18613,2018-04-02 20:36:58,222,644,36.03,160618,1,0,0,False,0,0
18614,2018-04-02 20:37:03,3639,5571,2.23,160623,1,0,0,False,0,0
18615,2018-04-02 20:37:11,383,6280,89.05,160631,1,0,0,False,0,0
18616,2018-04-02 20:37:34,874,1619,28.05,160654,1,0,0,False,0,0
18617,2018-04-02 20:37:51,4178,5340,36.02,160671,1,0,0,False,0,0
18618,2018-04-02 20:37:51,3628,2278,109.39,160671,1,0,0,False,0,0
18619,2018-04-02 20:38:19,2206,7078,44.11,160699,1,0,0,False,0,0
18620,2018-04-02 20:38:38,4983,1341,79.67,160718,1,0,0,False,0,0
18621,2018-04-02 20:39:16,2185,8281,18.57,160756,1,0,0,False,0,1
18622,2018-04-02 20:39:25,2148,9691,6.59,160765,1,0,0,False,0,0
18623,2018-04-02 20:40:16,2222,1648,171.68,160816,1,0,0,False,0,0
18624,2018-04-02 20:40:28,4075,7464,63.01,160828,1,0,0,False,0,1
18625,2018-04-02 20:40:31,2970,6574,7.95,160831,1,0,0,False,0,0
18626,2018-04-02 20:40:48,2396,3093,10.51,160848,1,0,0,False,0,0
18627,2018-04-02 20:41:03,147,6925,108.52,160863,1,0,0,False,0,0
18628,2018-04-02 20:41:07,1986,8644,1.63,160867,1,0,0,False,0,0
18629,2018-04-02 20:41:41,2816,6061,9.28,160901,1,0,0,False,0,0
18630,2018-04-02 20:41:42,46,9913,42.78,160902,1,0,0,False,0,0
18631,2018-04-02 20:41:51,3279,5816,38.17,160911,1,0,0,False,0,0
18632,2018-04-02 20:41:52,1721,2141,59.44,160912,1,0,0,False,0,0
18633,2018-04-02 20:42:09,729,8554,40.14,160929,1,0,0,False,0,0
18634,2018-04-02 20:42:17,1196,9520,10.34,160937,1,0,0,False,0,0
18635,2018-04-02 20:43:08,4868,3473,25.33,160988,1,0,0,False,0,0
18636,2018-04-02 20:43:39,3097,9078,19.67,161019,1,0,0,False,0,0
18637,2018-04-02 20:43:42,329,4730,23.04,161022,1,0,0,False,0,0
18638,2018-04-02 20:44:35,3859,4737,20.24,161075,1,0,0,False,0,0
18640,2018-04-02 20:44:55,2761,8782,36.05,161095,1,0,0,False,0,0
18639,2018-04-02 20:44:55,2554,736,43.9,161095,1,0,0,False,0,0
18641,2018-04-02 20:45:23,4188,9169,3.28,161123,1,0,0,False,0,0
18642,2018-04-02 20:45:25,3844,1161,13.59,161125,1,0,0,False,0,0
18643,2018-04-02 20:46:18,3422,7443,53.29,161178,1,0,0,False,0,0
18644,2018-04-02 20:46:27,3532,1513,29.91,161187,1,0,0,False,0,0
18645,2018-04-02 20:46:51,2969,2940,25.61,161211,1,0,0,False,0,0
18646,2018-04-02 20:46:52,2812,7970,4.49,161212,1,0,0,False,0,0
18647,2018-04-02 20:47:04,1026,4096,75.99,161224,1,0,0,False,0,0
18648,2018-04-02 20:47:17,4688,9998,166.46,161237,1,0,0,False,0,1
18649,2018-04-02 20:47:18,2200,1195,33.3,161238,1,0,0,False,0,0
18650,2018-04-02 20:47:38,4036,2000,90.22,161258,1,0,0,False,0,0
18651,2018-04-02 20:47:47,1686,1317,29.65,161267,1,0,0,False,0,0
18652,2018-04-02 20:48:02,810,9843,94.53,161282,1,0,0,False,0,0
18653,2018-04-02 20:48:04,3682,9039,80.47,161284,1,0,0,False,0,0
18654,2018-04-02 20:48:34,2270,7578,54.65,161314,1,0,0,False,0,0
18655,2018-04-02 20:49:15,574,8393,134.07,161355,1,0,0,False,0,0
18656,2018-04-02 20:49:33,4540,2509,123.41,161373,1,0,0,False,0,0
18657,2018-04-02 20:49:54,4913,9144,62.5,161394,1,0,0,False,0,0
18658,2018-04-02 20:49:57,2674,6517,17.54,161397,1,0,0,False,0,0
18659,2018-04-02 20:50:21,3842,1226,21.37,161421,1,0,0,False,0,0
18660,2018-04-02 20:51:04,710,3607,54.45,161464,1,0,0,False,0,0
18661,2018-04-02 20:51:07,1353,3599,23.2,161467,1,0,0,False,0,0
18662,2018-04-02 20:51:28,4307,1116,127.28,161488,1,0,0,False,0,1
18663,2018-04-02 20:52:16,2084,7470,11.91,161536,1,0,0,False,0,0
18664,2018-04-02 20:52:28,917,1131,113.08,161548,1,0,0,False,0,0
18665,2018-04-02 20:52:33,1882,8045,106.86,161553,1,0,0,False,0,0
18666,2018-04-02 20:52:37,3046,1828,20.22,161557,1,0,0,False,0,0
18667,2018-04-02 20:52:38,4475,8469,8.41,161558,1,0,0,False,0,0
18668,2018-04-02 20:53:37,3222,1030,38.64,161617,1,0,0,False,0,0
18669,2018-04-02 20:53:53,2342,4358,27.41,161633,1,0,0,False,0,0
18670,2018-04-02 20:53:58,3907,5593,63.89,161638,1,0,0,False,0,0
18671,2018-04-02 20:53:59,3872,8448,21.99,161639,1,0,0,False,0,0
18672,2018-04-02 20:54:16,3576,555,23.26,161656,1,0,0,False,0,0
18673,2018-04-02 20:54:23,573,7913,35.38,161663,1,0,0,False,0,0
18674,2018-04-02 20:56:02,798,4378,75.5,161762,1,0,0,False,0,0
18675,2018-04-02 20:56:13,3915,5218,39.35,161773,1,0,0,False,0,0
18676,2018-04-02 20:56:29,300,7173,30.23,161789,1,0,0,False,0,0
18677,2018-04-02 20:56:37,2896,5511,82.15,161797,1,0,0,False,0,0
18678,2018-04-02 20:56:48,4986,4951,14.12,161808,1,0,0,False,0,0
18679,2018-04-02 20:56:57,4658,6867,17.54,161817,1,0,0,False,0,0
18680,2018-04-02 20:57:26,2496,534,128.74,161846,1,0,0,False,0,0
18681,2018-04-02 20:57:46,2101,2419,72.43,161866,1,0,0,False,0,0
18682,2018-04-02 20:57:51,2291,7356,16.01,161871,1,0,0,False,0,0
18683,2018-04-02 20:58:04,4233,1620,7.79,161884,1,0,0,False,0,0
18684,2018-04-02 20:58:04,4728,7848,15.42,161884,1,0,0,False,0,0
18685,2018-04-02 20:58:07,1836,5079,33.21,161887,1,0,0,False,0,0
18686,2018-04-02 20:58:33,4065,6894,54.43,161913,1,0,0,False,0,0
18687,2018-04-02 20:58:37,3922,3899,103.78,161917,1,0,0,False,0,0
18688,2018-04-02 20:58:43,3368,1537,14.19,161923,1,0,0,False,0,0
18689,2018-04-02 20:58:59,559,4593,15.17,161939,1,0,0,False,0,0
18690,2018-04-02 20:59:18,341,1028,60.24,161958,1,0,0,False,0,0
18691,2018-04-02 20:59:37,1614,4833,134.7,161977,1,0,0,False,0,0
18692,2018-04-02 20:59:41,3755,5355,67.92,161981,1,0,0,False,0,0
18693,2018-04-02 21:00:12,920,5186,27.13,162012,1,0,0,False,0,0
18694,2018-04-02 21:00:27,2820,6156,39.34,162027,1,0,0,False,0,0
18695,2018-04-02 21:00:49,1914,3829,69.1,162049,1,0,0,False,0,0
18696,2018-04-02 21:00:51,1232,9429,44.18,162051,1,0,0,False,0,0
18697,2018-04-02 21:00:57,2298,4152,63.0,162057,1,0,0,False,0,0
18698,2018-04-02 21:01:05,1929,8973,26.44,162065,1,0,0,False,0,0
18699,2018-04-02 21:01:13,4182,8663,23.61,162073,1,0,0,False,0,0
18700,2018-04-02 21:01:17,1047,5904,76.69,162077,1,0,0,False,0,0
18701,2018-04-02 21:01:17,423,8458,16.98,162077,1,0,0,False,0,0
18702,2018-04-02 21:02:09,3853,9915,30.07,162129,1,0,0,False,0,0
18703,2018-04-02 21:02:56,1605,3343,110.6,162176,1,0,0,False,0,0
18704,2018-04-02 21:03:02,3931,5497,39.4,162182,1,0,0,False,0,0
18705,2018-04-02 21:03:13,329,8937,53.18,162193,1,0,0,False,0,0
18706,2018-04-02 21:03:59,4548,8412,105.32,162239,1,0,0,False,0,0
18707,2018-04-02 21:04:12,2537,966,86.63,162252,1,0,0,False,0,0
18708,2018-04-02 21:04:26,2109,1319,33.3,162266,1,0,0,False,0,0
18709,2018-04-02 21:05:19,4383,4748,45.85,162319,1,0,0,False,0,0
18710,2018-04-02 21:05:53,2494,7846,90.95,162353,1,0,0,False,0,0
18711,2018-04-02 21:05:55,1039,6117,10.63,162355,1,0,0,False,0,0
18712,2018-04-02 21:06:19,4758,4757,35.4,162379,1,0,0,False,0,0
18713,2018-04-02 21:06:46,1189,5087,18.94,162406,1,0,0,False,0,0
18714,2018-04-02 21:06:56,830,2146,58.13,162416,1,0,0,False,0,0
18715,2018-04-02 21:07:02,1389,2317,34.27,162422,1,0,0,False,0,0
18716,2018-04-02 21:07:17,713,6219,53.98,162437,1,0,0,False,0,0
18717,2018-04-02 21:07:21,2160,199,45.67,162441,1,0,0,False,0,0
18718,2018-04-02 21:07:34,1274,8076,56.75,162454,1,0,0,False,0,0
18719,2018-04-02 21:08:24,4665,4524,3.02,162504,1,0,0,False,0,0
18720,2018-04-02 21:08:24,4015,3330,25.0,162504,1,0,0,False,0,0
18721,2018-04-02 21:08:29,4858,3754,5.67,162509,1,0,0,False,0,0
18723,2018-04-02 21:08:52,4963,8915,13.38,162532,1,0,0,False,0,0
18722,2018-04-02 21:08:52,4184,6539,9.67,162532,1,0,0,False,0,0
18724,2018-04-02 21:09:17,1722,3600,59.75,162557,1,0,0,False,0,0
18725,2018-04-02 21:09:40,769,8746,60.17,162580,1,0,0,False,0,0
18726,2018-04-02 21:10:25,4800,7418,12.71,162625,1,0,0,False,0,0
18727,2018-04-02 21:10:39,1554,5153,127.56,162639,1,0,0,False,0,0
18728,2018-04-02 21:10:47,3310,6440,58.38,162647,1,0,0,False,0,0
18729,2018-04-02 21:11:26,4423,2948,7.69,162686,1,0,0,False,0,0
18730,2018-04-02 21:11:38,2881,7538,112.6,162698,1,0,0,False,0,0
18731,2018-04-02 21:11:41,3106,1012,47.14,162701,1,0,0,False,0,0
18732,2018-04-02 21:11:42,4080,3312,9.13,162702,1,0,0,False,0,0
18733,2018-04-02 21:11:54,3640,62,47.82,162714,1,0,0,False,0,0
18734,2018-04-02 21:12:43,155,8616,33.79,162763,1,0,0,False,0,0
18735,2018-04-02 21:13:01,4726,8721,90.38,162781,1,0,0,False,0,1
18736,2018-04-02 21:13:01,2377,4875,8.31,162781,1,0,0,False,0,0
18737,2018-04-02 21:14:22,2476,6193,22.83,162862,1,0,0,False,0,0
18738,2018-04-02 21:15:12,2992,103,8.7,162912,1,0,0,False,0,0
18739,2018-04-02 21:15:14,1177,8539,50.43,162914,1,0,0,False,0,0
18740,2018-04-02 21:15:41,981,9041,48.6,162941,1,0,0,False,0,0
18741,2018-04-02 21:15:42,1989,9185,24.86,162942,1,0,0,False,0,0
18742,2018-04-02 21:16:04,2861,2211,34.93,162964,1,0,0,False,0,0
18743,2018-04-02 21:16:12,2168,1307,159.41,162972,1,0,0,False,0,0
18744,2018-04-02 21:16:22,472,5808,29.78,162982,1,0,0,False,0,0
18745,2018-04-02 21:16:39,3924,5285,131.7,162999,1,0,0,False,0,0
18746,2018-04-02 21:16:43,4949,5544,17.82,163003,1,0,0,False,0,0
18747,2018-04-02 21:16:58,2653,8293,60.45,163018,1,0,0,False,0,0
18748,2018-04-02 21:17:41,401,756,54.76,163061,1,0,0,False,0,0
18749,2018-04-02 21:17:43,2077,611,7.89,163063,1,0,0,False,0,0
18750,2018-04-02 21:18:11,2148,2900,3.59,163091,1,0,0,False,0,0
18751,2018-04-02 21:18:22,1882,5098,74.09,163102,1,0,0,False,0,0
18752,2018-04-02 21:18:26,286,3838,48.28,163106,1,0,0,False,0,0
18753,2018-04-02 21:18:34,1303,9231,120.39,163114,1,0,0,False,0,0
18754,2018-04-02 21:18:41,2606,6616,25.41,163121,1,0,0,False,0,0
18755,2018-04-02 21:18:49,1013,755,9.24,163129,1,0,0,False,0,0
18756,2018-04-02 21:19:54,300,5744,38.81,163194,1,0,0,False,0,0
18757,2018-04-02 21:20:18,1307,9444,42.23,163218,1,0,0,False,0,0
18758,2018-04-02 21:20:26,3922,3068,56.08,163226,1,0,0,False,0,0
18759,2018-04-02 21:20:43,2395,4503,67.84,163243,1,0,0,False,0,0
18760,2018-04-02 21:20:46,3431,7331,50.86,163246,1,0,0,False,0,0
18761,2018-04-02 21:21:09,2752,1650,105.16,163269,1,0,0,False,0,1
18762,2018-04-02 21:22:06,4730,3684,21.51,163326,1,0,0,False,0,0
18763,2018-04-02 21:22:06,4034,722,145.84,163326,1,0,0,False,0,0
18764,2018-04-02 21:22:08,4236,2783,15.28,163328,1,0,0,False,0,0
18765,2018-04-02 21:23:24,2865,6120,102.72,163404,1,0,0,False,0,0
18766,2018-04-02 21:23:55,3503,8372,43.73,163435,1,0,0,False,0,0
18767,2018-04-02 21:24:03,2509,466,159.59,163443,1,0,0,False,0,0
18768,2018-04-02 21:25:22,2089,9741,33.47,163522,1,0,0,False,0,0
18769,2018-04-02 21:25:25,3218,464,140.73,163525,1,0,0,False,0,1
18770,2018-04-02 21:25:49,413,1856,127.83,163549,1,0,0,False,0,0
18771,2018-04-02 21:25:56,1994,7453,44.43,163556,1,0,0,False,0,0
18772,2018-04-02 21:26:32,3070,3084,24.37,163592,1,0,0,False,0,0
18773,2018-04-02 21:26:41,1633,9757,43.46,163601,1,0,0,False,0,0
18774,2018-04-02 21:27:05,502,9662,60.11,163625,1,0,0,False,0,0
18775,2018-04-02 21:27:17,4568,1655,3.59,163637,1,0,0,False,0,0
18776,2018-04-02 21:27:20,3471,95,4.9,163640,1,0,0,False,0,0
18777,2018-04-02 21:27:28,2294,2665,60.9,163648,1,0,0,False,0,0
18778,2018-04-02 21:28:00,4634,7596,97.19,163680,1,0,0,False,0,0
18779,2018-04-02 21:28:04,3861,974,53.4,163684,1,0,0,False,0,0
18780,2018-04-02 21:28:25,1372,8791,150.46,163705,1,0,0,False,0,0
18781,2018-04-02 21:28:26,3737,3976,81.45,163706,1,0,0,False,0,0
18782,2018-04-02 21:28:47,2781,8656,30.11,163727,1,0,0,False,0,0
18783,2018-04-02 21:29:02,89,3601,21.73,163742,1,0,0,False,0,0
18784,2018-04-02 21:29:13,4603,7556,43.6,163753,1,0,0,False,0,0
18785,2018-04-02 21:29:30,2879,8164,8.12,163770,1,0,0,False,0,0
18786,2018-04-02 21:29:52,121,4391,13.92,163792,1,0,0,False,0,0
18787,2018-04-02 21:29:58,2525,4498,57.82,163798,1,0,0,False,0,0
18788,2018-04-02 21:30:08,4443,9244,20.67,163808,1,0,0,False,0,0
18789,2018-04-02 21:30:33,3360,8772,19.66,163833,1,0,0,False,0,0
18790,2018-04-02 21:31:41,4056,3788,128.37,163901,1,0,0,False,0,0
18791,2018-04-02 21:31:56,1648,379,107.91,163916,1,0,0,False,0,0
18792,2018-04-02 21:32:03,3281,1907,6.5,163923,1,0,0,False,0,0
18793,2018-04-02 21:32:11,4061,1638,70.7,163931,1,0,0,False,0,0
18794,2018-04-02 21:32:39,1877,8019,58.97,163959,1,0,0,False,0,0
18795,2018-04-02 21:33:07,3120,5482,12.46,163987,1,0,0,False,0,0
18796,2018-04-02 21:33:09,285,7811,35.06,163989,1,0,0,False,0,0
18797,2018-04-02 21:33:46,4666,6140,48.19,164026,1,0,0,False,0,0
18798,2018-04-02 21:33:51,1649,5091,2.72,164031,1,0,0,False,0,0
18799,2018-04-02 21:34:21,2146,9365,53.07,164061,1,0,0,False,0,0
18800,2018-04-02 21:34:32,1453,5073,109.09,164072,1,0,0,False,0,0
18801,2018-04-02 21:34:42,1462,9176,51.58,164082,1,0,0,False,0,0
18802,2018-04-02 21:35:01,136,6207,65.86,164101,1,0,0,False,0,0
18803,2018-04-02 21:35:39,3196,8872,65.39,164139,1,0,0,False,0,0
18804,2018-04-02 21:35:41,140,423,100.8,164141,1,0,0,False,0,0
18805,2018-04-02 21:36:40,139,3705,82.32,164200,1,0,0,False,0,0
18806,2018-04-02 21:36:59,1884,4460,72.49,164219,1,0,0,False,0,0
18807,2018-04-02 21:37:27,127,9935,11.42,164247,1,0,0,False,0,0
18808,2018-04-02 21:37:33,2680,9623,27.96,164253,1,0,0,False,0,0
18809,2018-04-02 21:38:04,29,4718,25.94,164284,1,0,0,False,0,0
18810,2018-04-02 21:38:13,3474,8078,3.59,164293,1,0,0,False,0,0
18811,2018-04-02 21:38:22,3557,3581,12.27,164302,1,0,0,False,0,0
18812,2018-04-02 21:38:25,423,3859,34.89,164305,1,0,0,False,0,0
18813,2018-04-02 21:39:02,4693,8572,145.06,164342,1,0,0,False,0,0
18814,2018-04-02 21:39:12,2628,1714,13.11,164352,1,0,0,False,0,0
18815,2018-04-02 21:39:55,2514,7438,84.64,164395,1,0,0,False,0,0
18816,2018-04-02 21:39:58,1961,3295,75.44,164398,1,0,0,False,0,0
18817,2018-04-02 21:40:24,1467,143,148.16,164424,1,0,0,False,0,0
18818,2018-04-02 21:40:31,4526,9371,47.01,164431,1,0,0,False,0,0
18819,2018-04-02 21:40:58,3007,6034,76.92,164458,1,0,0,False,0,0
18820,2018-04-02 21:41:08,331,2958,118.2,164468,1,0,0,False,0,0
18821,2018-04-02 21:41:35,2413,2400,35.47,164495,1,0,0,False,0,0
18822,2018-04-02 21:42:03,1429,1800,27.88,164523,1,0,0,False,0,0
18823,2018-04-02 21:42:22,984,7798,18.98,164542,1,0,0,False,0,0
18824,2018-04-02 21:42:57,4584,2861,36.53,164577,1,0,0,False,0,0
18825,2018-04-02 21:43:28,87,3652,78.9,164608,1,0,0,False,0,0
18826,2018-04-02 21:44:06,2169,1765,0.44,164646,1,0,0,False,0,0
18827,2018-04-02 21:44:13,4858,7554,13.25,164653,1,0,0,False,0,0
18828,2018-04-02 21:44:27,4084,7634,100.18,164667,1,0,0,False,0,0
18829,2018-04-02 21:44:48,4338,3814,7.39,164688,1,0,0,False,0,0
18830,2018-04-02 21:44:54,1579,8978,19.08,164694,1,0,0,False,0,0
18831,2018-04-02 21:45:01,3029,8869,31.3,164701,1,0,0,False,0,0
18832,2018-04-02 21:45:15,4799,7540,18.85,164715,1,0,0,False,0,0
18833,2018-04-02 21:45:33,1750,9815,120.83,164733,1,0,0,False,0,0
18834,2018-04-02 21:45:45,2732,3073,36.0,164745,1,0,0,False,0,0
18835,2018-04-02 21:46:19,525,2960,112.2,164779,1,0,0,False,0,1
18836,2018-04-02 21:46:28,3981,9257,82.5,164788,1,0,0,False,0,0
18837,2018-04-02 21:46:30,1101,3153,22.85,164790,1,0,0,False,0,0
18838,2018-04-02 21:47:19,1968,6247,85.31,164839,1,0,0,False,0,1
18839,2018-04-02 21:47:44,3460,2438,31.97,164864,1,0,0,False,0,0
18840,2018-04-02 21:47:45,173,8490,31.51,164865,1,0,0,False,0,0
18841,2018-04-02 21:47:47,680,2487,85.64,164867,1,0,0,False,0,1
18842,2018-04-02 21:48:40,535,6436,6.04,164920,1,0,0,False,0,0
18843,2018-04-02 21:48:48,438,3659,3.11,164928,1,0,0,False,0,0
18844,2018-04-02 21:49:13,3846,1336,167.74,164953,1,0,0,False,0,0
18845,2018-04-02 21:49:19,303,2694,96.81,164959,1,0,0,False,0,0
18846,2018-04-02 21:49:35,2597,2889,49.75,164975,1,0,0,False,0,1
18847,2018-04-02 21:51:37,1219,8450,87.68,165097,1,0,0,False,0,0
18848,2018-04-02 21:51:41,3295,823,66.2,165101,1,0,0,False,0,0
18849,2018-04-02 21:51:46,4788,2334,39.14,165106,1,0,0,False,0,0
18850,2018-04-02 21:51:47,174,382,58.9,165107,1,0,0,False,0,0
18851,2018-04-02 21:51:48,555,5194,2.34,165108,1,0,0,False,0,0
18852,2018-04-02 21:52:01,1505,5787,12.94,165121,1,0,0,False,0,0
18853,2018-04-02 21:52:30,148,3700,27.99,165150,1,0,0,False,0,0
18854,2018-04-02 21:53:01,4820,1010,29.44,165181,1,0,0,False,0,0
18855,2018-04-02 21:53:37,3736,5748,15.13,165217,1,0,0,False,0,0
18856,2018-04-02 21:53:40,2783,557,41.21,165220,1,0,0,False,0,0
